{'itemName': 'Target Acquired', 'enemyName': 'Tusk Thumper Bull', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Revenge', 'enemyName': 'Moa', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Revenge', 'enemyName': 'Denial Bursa', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Revenge', 'enemyName': 'Shock Draga', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Revenge', 'enemyName': 'Narmer Dera Moa', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Revenge', 'enemyName': 'Narmer Disc Moa', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Revenge', 'enemyName': 'Narmer Geminex Moa', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Revenge', 'enemyName': 'Narmer Glaxion Moa', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Revenge', 'enemyName': 'Narmer Elite Lancer', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Revenge', 'enemyName': 'Striker Moa', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Revenge', 'enemyName': 'Orb Vallis - Enrichment Labs Enemies', 'enemyModDropChance': 5, 'rarity': 'Common', 'chance': 34.55, 'tablename': 'modLocations'}
{'itemName': 'Hawk Eye', 'enemyName': 'Vapos Shield Osprey', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 7.37, 'tablename': 'modLocations'}
{'itemName': 'Hawk Eye', 'enemyName': 'Taro Shield Osprey', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 7.37, 'tablename': 'modLocations'}
{'itemName': 'Hawk Eye', 'enemyName': 'Orm Shield Osprey', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 7.37, 'tablename': 'modLocations'}
{'itemName': 'Hawk Eye', 'enemyName': 'Axio Shield Osprey', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 7.37, 'tablename': 'modLocations'}
{'itemName': 'Hawk Eye', 'enemyName': 'Vorac Shield Osprey', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 7.37, 'tablename': 'modLocations'}
{'itemName': 'Hawk Eye', 'enemyName': 'Arbitration Shield Drone', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 7.37, 'tablename': 'modLocations'}
{'itemName': 'Hawk Eye', 'enemyName': 'Juno Shield Osprey', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 7.37, 'tablename': 'modLocations'}
{'itemName': 'Hawk Eye', 'enemyName': 'Shield Osprey', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 7.37, 'tablename': 'modLocations'}
{'itemName': 'Hawk Eye', 'enemyName': 'Narmer Shield Osprey', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 7.37, 'tablename': 'modLocations'}
{'itemName': 'Hawk Eye', 'enemyName': 'Narmer Sensolyst Drone', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 7.37, 'tablename': 'modLocations'}
{'itemName': 'Hawk Eye', 'enemyName': 'Narmer Osprey', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 7.37, 'tablename': 'modLocations'}
{'itemName': 'Hawk Eye', 'enemyName': 'Shield Drone', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 7.37, 'tablename': 'modLocations'}
{'itemName': 'Hawk Eye', 'enemyName': 'Vallis Surveillance Drone', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 7.37, 'tablename': 'modLocations'}
{'itemName': 'Hawk Eye', 'enemyName': 'Terra Attack Drone', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 3.69, 'tablename': 'modLocations'}
{'itemName': 'Hawk Eye', 'enemyName': 'Terra Attack Drone', 'enemyModDropChance': 20, 'rarity': 'Rare', 'chance': 3.69, 'tablename': 'modLocations'}
{'itemName': 'Hawk Eye', 'enemyName': 'Terra Shield Osprey', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 7.37, 'tablename': 'modLocations'}
{'itemName': 'Hawk Eye', 'enemyName': 'Terra Shield Osprey', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 3.69, 'tablename': 'modLocations'}
{'itemName': 'Hawk Eye', 'enemyName': 'Terra Shield Osprey', 'enemyModDropChance': 20, 'rarity': 'Rare', 'chance': 3.69, 'tablename': 'modLocations'}
{'itemName': 'Hawk Eye', 'enemyName': 'Terra Oxium Osprey', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 3.69, 'tablename': 'modLocations'}
{'itemName': 'Hawk Eye', 'enemyName': 'Terra Turret Osprey', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 3.69, 'tablename': 'modLocations'}
{'itemName': 'Hawk Eye', 'enemyName': 'Primm', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 3.69, 'tablename': 'modLocations'}
{'itemName': 'Hawk Eye', 'enemyName': 'Verd-Ie', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 3.69, 'tablename': 'modLocations'}
{'itemName': 'Blood For Ammo', 'enemyName': 'Phorid', 'enemyModDropChance': 100, 'rarity': 'Common', 'chance': 77.44, 'tablename': 'modLocations'}
{'itemName': 'Jagged Edge', 'enemyName': 'Vapos Elite Crewman', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Jagged Edge', 'enemyName': 'Taro Elite Crewman', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Jagged Edge', 'enemyName': 'Orm Elite Crewman', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Jagged Edge', 'enemyName': 'Axio Elite Crewman', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Jagged Edge', 'enemyName': 'Vorac Elite Crewman', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Jagged Edge', 'enemyName': 'Machinist', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Jagged Edge', 'enemyName': 'Corpus Power Carrier', 'enemyModDropChance': 5, 'rarity': 'Legendary', 'chance': 0.97, 'tablename': 'modLocations'}
{'itemName': 'Jagged Edge', 'enemyName': 'Elite Crewman', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Jagged Edge', 'enemyName': 'Nul Comba', 'enemyModDropChance': 5, 'rarity': 'Legendary', 'chance': 0.5, 'tablename': 'modLocations'}
{'itemName': 'Jagged Edge', 'enemyName': 'Sap Comba', 'enemyModDropChance': 5, 'rarity': 'Legendary', 'chance': 0.5, 'tablename': 'modLocations'}
{'itemName': 'Jagged Edge', 'enemyName': 'Slo Comba', 'enemyModDropChance': 5, 'rarity': 'Legendary', 'chance': 0.5, 'tablename': 'modLocations'}
{'itemName': 'Jagged Edge', 'enemyName': 'Fog Comba', 'enemyModDropChance': 5, 'rarity': 'Legendary', 'chance': 0.5, 'tablename': 'modLocations'}
{'itemName': 'Jagged Edge', 'enemyName': 'Narmer Elite Crewman', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Jagged Edge', 'enemyName': 'Narmer Machinist', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Jagged Edge', 'enemyName': 'Terra Detron Crewman', 'enemyModDropChance': 5, 'rarity': 'Legendary', 'chance': 0.5, 'tablename': 'modLocations'}
{'itemName': 'Jagged Edge', 'enemyName': 'Terra Research Crewman', 'enemyModDropChance': 5, 'rarity': 'Legendary', 'chance': 0.5, 'tablename': 'modLocations'}
{'itemName': 'Jagged Edge', 'enemyName': 'Terra Elite Crewman', 'enemyModDropChance': 5, 'rarity': 'Legendary', 'chance': 0.5, 'tablename': 'modLocations'}
{'itemName': 'Jagged Edge', 'enemyName': 'Terra Crewman', 'enemyModDropChance': 5, 'rarity': 'Legendary', 'chance': 0.5, 'tablename': 'modLocations'}
{'itemName': 'Jagged Edge', 'enemyName': 'Terra Crewman', 'enemyModDropChance': 20, 'rarity': 'Legendary', 'chance': 0.5, 'tablename': 'modLocations'}
{'itemName': 'Jagged Edge', 'enemyName': 'Terra Plasmor Crewman', 'enemyModDropChance': 5, 'rarity': 'Legendary', 'chance': 0.5, 'tablename': 'modLocations'}
{'itemName': 'Jagged Edge', 'enemyName': 'Terra Plasmor Crewman', 'enemyModDropChance': 20, 'rarity': 'Legendary', 'chance': 0.5, 'tablename': 'modLocations'}
{'itemName': 'Jagged Edge', 'enemyName': 'Terra Sniper Crewman', 'enemyModDropChance': 5, 'rarity': 'Legendary', 'chance': 0.5, 'tablename': 'modLocations'}
{'itemName': 'Jagged Edge', 'enemyName': 'Terra Sniper Crewman', 'enemyModDropChance': 20, 'rarity': 'Legendary', 'chance': 0.5, 'tablename': 'modLocations'}
{'itemName': 'Jagged Edge', 'enemyName': 'Orb Vallis - Spaceport Enemies', 'enemyModDropChance': 5, 'rarity': 'Legendary', 'chance': 0.94, 'tablename': 'modLocations'}
{'itemName': 'Semi-Shotgun Cannonade', 'enemyName': 'Juno Sapper Moa', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 14.29, 'tablename': 'modLocations'}
{'itemName': 'Sure Footed', 'enemyName': 'Tusk Bombard', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.5, 'tablename': 'modLocations'}
{'itemName': 'Sure Footed', 'enemyName': 'Tusk Mortar Bombard', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.5, 'tablename': 'modLocations'}
{'itemName': 'Sure Footed', 'enemyName': 'Elite Shield Lancer', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 2.78, 'tablename': 'modLocations'}
{'itemName': 'Sure Footed', 'enemyName': 'Kuva Bombard', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Sure Footed', 'enemyName': 'Bombard', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.5, 'tablename': 'modLocations'}
{'itemName': 'Sure Footed', 'enemyName': 'Narmer Bombard', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.5, 'tablename': 'modLocations'}
{'itemName': 'Arcane Ice', 'enemyName': 'Eidolon Teralyst (Special)', 'enemyModDropChance': 100, 'rarity': 'Uncommon', 'chance': 12.05, 'tablename': 'modLocations'}
{'itemName': 'Arcane Ice', 'enemyName': 'Eidolon Teralyst', 'enemyModDropChance': 100, 'rarity': 'Uncommon', 'chance': 14.95, 'tablename': 'modLocations'}
{'itemName': 'Rift Strike', 'enemyName': 'Kela De Thaym', 'enemyModDropChance': 100, 'rarity': 'Uncommon', 'chance': 11.11, 'tablename': 'modLocations'}
{'itemName': 'Dig', 'enemyName': 'Tamm', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.22, 'tablename': 'modLocations'}
{'itemName': 'Dig', 'enemyName': 'Corrupted Drahk', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.22, 'tablename': 'modLocations'}
{'itemName': 'Dig', 'enemyName': 'Kubrow', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.22, 'tablename': 'modLocations'}
{'itemName': 'Dig', 'enemyName': 'Kuva Drahk', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.22, 'tablename': 'modLocations'}
{'itemName': 'Dig', 'enemyName': 'Drahk', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.22, 'tablename': 'modLocations'}
{'itemName': 'Vengeful Revenant', 'enemyName': 'Aerolyst', 'enemyModDropChance': 2.25, 'rarity': 'Common', 'chance': 50, 'tablename': 'modLocations'}
{'itemName': 'Vengeful Revenant', 'enemyName': 'Summulyst', 'enemyModDropChance': 15, 'rarity': 'Rare', 'chance': 2.78, 'tablename': 'modLocations'}
{'itemName': 'Vengeful Revenant', 'enemyName': 'Ortholyst', 'enemyModDropChance': 15, 'rarity': 'Rare', 'chance': 2.78, 'tablename': 'modLocations'}
{'itemName': 'Vengeful Revenant', 'enemyName': 'Conculyst', 'enemyModDropChance': 15, 'rarity': 'Rare', 'chance': 2.78, 'tablename': 'modLocations'}
{'itemName': 'Vengeful Revenant', 'enemyName': 'Decaying Conculyst', 'enemyModDropChance': 15, 'rarity': 'Rare', 'chance': 2.78, 'tablename': 'modLocations'}
{'itemName': 'Vengeful Revenant', 'enemyName': 'Typholyst', 'enemyModDropChance': 2.25, 'rarity': 'Common', 'chance': 50, 'tablename': 'modLocations'}
{'itemName': 'Augur Pact', 'enemyName': 'Recon Commander', 'enemyModDropChance': 100, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Thermagnetic Shells', 'enemyName': 'Ved Xol', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Thermagnetic Shells', 'enemyName': 'Nako Xol', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Thermagnetic Shells', 'enemyName': 'Pelna Cade', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Thermagnetic Shells', 'enemyName': 'Lockjaw & Sol', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Thermagnetic Shells', 'enemyName': 'Jad Teran', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Thermagnetic Shells', 'enemyName': 'Azoth', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Thermagnetic Shells', 'enemyName': 'Raptor Rx', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Thermagnetic Shells', 'enemyName': 'Auditor', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Thermagnetic Shells', 'enemyName': 'Jen Dro', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Thermagnetic Shells', 'enemyName': 'Derim Zahn', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Thermagnetic Shells', 'enemyName': 'M-W.A.M.', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Thermagnetic Shells', 'enemyName': 'Tia Mayn', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Thermagnetic Shells', 'enemyName': 'Armis Ulta', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Thermagnetic Shells', 'enemyName': 'Dru Pesfor', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Thermagnetic Shells', 'enemyName': 'Rana Del', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Thermagnetic Shells', 'enemyName': '002-Er', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Steel Fiber', 'enemyName': 'Nox', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 19.36, 'tablename': 'modLocations'}
{'itemName': 'Steel Fiber', 'enemyName': 'Crawler', 'enemyModDropChance': 3, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Steel Fiber', 'enemyName': 'Tyl Regor', 'enemyModDropChance': 100, 'rarity': 'Uncommon', 'chance': 25.81, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Vapos Oxium Osprey', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Taro Secura Osprey', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Tusk Reaver', 'enemyModDropChance': 3, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Tusk Hellion', 'enemyModDropChance': 3, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Tusk Lancer', 'enemyModDropChance': 3, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Nightwatch Reaver', 'enemyModDropChance': 3, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Juno Oxium Osprey', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Alad V', 'enemyModDropChance': 100, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Attack Drone', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Remech Osprey', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Captain Vor', 'enemyModDropChance': 100, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Nemes', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Kuva Hellion', 'enemyModDropChance': 3, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Kuva Lancer', 'enemyModDropChance': 3, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Carabus', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Arid Hellion', 'enemyModDropChance': 3, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Frontier Hellion', 'enemyModDropChance': 3, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Hellion', 'enemyModDropChance': 3, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Lancer', 'enemyModDropChance': 3, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Frontier Regulator', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Regulator', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Arid Lancer', 'enemyModDropChance': 3, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Frontier Lancer', 'enemyModDropChance': 3, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Mutalist Alad V', 'enemyModDropChance': 100, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Drekar Elite Lancer', 'enemyModDropChance': 3, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Drekar Scorpion', 'enemyModDropChance': 3, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Drekar Lancer', 'enemyModDropChance': 3, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Sensor Regulator', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Oxium Osprey', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Tyl Regor', 'enemyModDropChance': 100, 'rarity': 'Uncommon', 'chance': 25.81, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Rathuum Broadcaster', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Lancer Survivor', 'enemyModDropChance': 3, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Narmer Commander', 'enemyModDropChance': 3, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Narmer Observation Drone', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Narmer Oxium Osprey', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Narmer Hellion', 'enemyModDropChance': 3, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Narmer Lancer', 'enemyModDropChance': 3, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Narmer Regulator', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Vitality', 'enemyName': 'Narmer Coildrive', 'enemyModDropChance': 3, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
